,child_context,parent_context,label
3666,"  ― Здесь, внизу, естественная история, зоология и сравнительная анатомия, ― обратил Алексей",аукционов по продаже квот на водные биоресурсы в пользу внедрения практики,0
3667, Но политическая деятельность была Андрею Тимофеевичу не,Дарькина и многих других начальников силовой министр провел совещание с руководящим,0
3669,"о том, что такое воздушно-космическая оборона государства, какой облик она должна",и Клестиля на дзюдо военный адъютант австрийского президента рассказал мне анекдот,0
3670,"судьбу с мирным процессом, и вооружённый конфликт с Израилем означал бы",и Клестиля на дзюдо военный адъютант австрийского президента рассказал мне анекдот,0
3671,"формированиях, где федеральным законом предусмотрена военная служба. ",и Клестиля на дзюдо военный адъютант австрийского президента рассказал мне анекдот,0
3672,теории множеств и превращение в прикладные науки математической логики и математической,на добыче и изготовлении; и наукоемкая технология. ,0
3673,"и т. д., и как наука претендует на полное объяснение причин",на добыче и изготовлении; и наукоемкая технология. ,0
3674,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство",на добыче и изготовлении; и наукоемкая технология. ,0
3675,"говорит о том, что российская экономика абсолютно неравномерна. ",на добыче и изготовлении; и наукоемкая технология. ,0
3676,"говорит о том, что российская экономика абсолютно неравномерна. ","работу, он и расплатился тарелками.  Бартер.  А на чёрта мне эти",0
3677,России нужна сильная и надёжная банковская система. ,"работу, он и расплатился тарелками.  Бартер.  А на чёрта мне эти",0
3678, Международная торговля и туризм изменили положение дел,"работу, он и расплатился тарелками.  Бартер.  А на чёрта мне эти",0
3679," Финансовая сфера, инновации в которой обрушили","работу, он и расплатился тарелками.  Бартер.  А на чёрта мне эти",0
3680,куда инкассируется поступающая выручка и денежная наличность. ,выпуска ценных бумаг не зарегистрирован.   Номинальная стоимость каждой ценной бумаги выпуска,0
3681,"  [Фортовый, nick]   ЭКЮ – это ценная бумага, дающая право приобрести фиксированный",выпуска ценных бумаг не зарегистрирован.   Номинальная стоимость каждой ценной бумаги выпуска,0
3682,"где главными принципами потребления являются мода, новинка, современный комфорт? ","  ― Неправда ваша, ― возразила Люба, ― штанина жёлтая от гноя, свищи сочатся",0
3683,"и драгоценности, рестораны и дорогая одежда. ","  ― Неправда ваша, ― возразила Люба, ― штанина жёлтая от гноя, свищи сочатся",0
3684, 3. Спирин А. С. Современная биология и биологическая безопасность // Вестник РАН,"которой Владимир Иванович говорил ― «прелестное ядовитое насекомое», Аня в «Вишневом саде",0
3685,"  ― Здесь, внизу, естественная история, зоология и сравнительная анатомия, ― обратил Алексей","которой Владимир Иванович говорил ― «прелестное ядовитое насекомое», Аня в «Вишневом саде",0
3686,"их колониального правления, это их правовая система, основанная на общем праве",институт доследования и ввел в уголовное судопроизводство принцип состязательности сторон. ,0
3687,Растить в душе побег уныния ― преступление.   (c) ,институт доследования и ввел в уголовное судопроизводство принцип состязательности сторон. ,0
3688,года ― гражданское право и гражданское судоустройство и судопроизводство; по Уставу 23,институт доследования и ввел в уголовное судопроизводство принцип состязательности сторон. ,0
3690,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований",него жениху и невесте полагался талон на два ящика сорокаградусного горячительного,0
3694,"судьбу с мирным процессом, и вооружённый конфликт с Израилем означал бы","с ножом, отбивы саперной лопаткой; захват в плен; тактико-технические действия в",0
3695,"естественные и, в частности, в геологические науки. ","было в кратчайшие сроки обустроить месторождение, получить газ и всё, что",0
3696,Многое сразу же прояснится ― уран-добывающая промышленность в Германии уже существовала,"было в кратчайшие сроки обустроить месторождение, получить газ и всё, что",0
3699,"говорит о том, что российская экономика абсолютно неравномерна. ","термином в экономической теории обозначается сверхприбыль (прибыль выше той, что бывает",0
3700," Финансовая сфера, инновации в которой обрушили","термином в экономической теории обозначается сверхприбыль (прибыль выше той, что бывает",0
3701,"говорит о том, что российская экономика абсолютно неравномерна. ","ООН, а также введение оружейного эмбарго. ",0
3702,промышленных регионах и городах являются:   автомобильный транспорт;   крупные промышленные предприятия (в,"платить триста тысяч франков за автомобиль иностранной марки, который стоит сто",0
3703,"где главными принципами потребления являются мода, новинка, современный комфорт? ",на желательность поглаживания.  А сама женская одежда?  А… ,0
3704,"и драгоценности, рестораны и дорогая одежда. ",на желательность поглаживания.  А сама женская одежда?  А… ,0
3705,"связи имени Бонч-Бруевича по специальности ""радиосвязь"" и высшие курсы КГБ. "," Подарки были отличные ― радиотелефон, фотоаппарат, какие-то технические штучки. ",0
3706,тысяч фермеров ― тогда же мобильная телефонная связь стала бурно развиваться после," Подарки были отличные ― радиотелефон, фотоаппарат, какие-то технические штучки. ",0
3707," Я конечно тоже спорт люблю, но не в таких"," К счастью, каяк не пострадал, поэтому, выбравшись из",0
3708,"к восстановлению всей инфраструктуры, обеспечивающей судоходство по Северному морскому пути. "," К счастью, каяк не пострадал, поэтому, выбравшись из",0
3709,"есть овощи, собираюсь отправить на плавание. "," К счастью, каяк не пострадал, поэтому, выбравшись из",0
3710,Джинн и Данкан Фри ― академическая гребля; американцы Джейсон Лежек и Ян," К счастью, каяк не пострадал, поэтому, выбравшись из",0
3714,аттестация» статье 96 унифицировать термины «среднее общее образование» или «среднее (полное,"Он взял Париж, он основал лицей». ",0
3717," Утверждать, что это был ошибочный выбор, просто наивно, вероятность другого","желая оттуда выйти, применил обычный безошибочный, но не безопасный способ: он",0
3718, 3. Спирин А. С. Современная биология и биологическая безопасность // Вестник РАН,"трещину, точно старая, отслужившая век яблоня. ",0
3719,"работа предприятий, малое предпринимательство, строительство, сельское хозяйство, уровень жизни и доходы","трещину, точно старая, отслужившая век яблоня. ",0
3720, БОТАНИКА Д. В. СЕМЕНОВ Сенсационный кактус,"трещину, точно старая, отслужившая век яблоня. ",0
3721,в любом производстве ― будь то растениеводство либо производство электроэнергии или тепла,"трещину, точно старая, отслужившая век яблоня. ",0
3722,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство","день, условиях, считаю, что именно сдельная оплата труда - есть оптимальный выход",0
3723,"их колониального правления, это их правовая система, основанная на общем праве","день, условиях, считаю, что именно сдельная оплата труда - есть оптимальный выход",0
3724,"говорит о том, что российская экономика абсолютно неравномерна. ","день, условиях, считаю, что именно сдельная оплата труда - есть оптимальный выход",0
3725,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований","день, условиях, считаю, что именно сдельная оплата труда - есть оптимальный выход",0
3726,куда инкассируется поступающая выручка и денежная наличность. ,"день, условиях, считаю, что именно сдельная оплата труда - есть оптимальный выход",0
3727," Финансовая сфера, инновации в которой обрушили","день, условиях, считаю, что именно сдельная оплата труда - есть оптимальный выход",0
3728,Кризис 1997 года сильно изменил трудовые отношения. ,"день, условиях, считаю, что именно сдельная оплата труда - есть оптимальный выход",0
3729,"говорит о том, что российская экономика абсолютно неравномерна. ","пальто бирка из прачечной.   Смятый кассовый чек.   Цифры, цифры, цифры. ",0
3730,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований","пальто бирка из прачечной.   Смятый кассовый чек.   Цифры, цифры, цифры. ",0
3731, Международная торговля и туризм изменили положение дел,"пальто бирка из прачечной.   Смятый кассовый чек.   Цифры, цифры, цифры. ",0
3732,"Московский кредитный колледж, Факультет: ""Экономика, бухгалтерский учёт и контроль"", 1997 г","пальто бирка из прачечной.   Смятый кассовый чек.   Цифры, цифры, цифры. ",0
3733," Финансовая сфера, инновации в которой обрушили","пальто бирка из прачечной.   Смятый кассовый чек.   Цифры, цифры, цифры. ",0
3735,"том, что касается спортивных результатов, лыжный спорт ― один из самых консервативных"," Моё внимание привлекла свежая лыжня, уходящая в чащу, влево от",0
3736," Это очень изменчивый полиморфный вид, имеющий много сортов",что Вам удаётся сохранять известную стабильность. ,0
3740," [shilo83, nick]   Это искусство, коим большая часть девушек уже","…  Метод в науке, как стиль в искусстве, не обеспечивает успеха",0
3743,так долго — выхода на заслуженный отдых. ,"редких закусочных, покупать русские сигареты, балагурить с буфетчицей, а потом снова",0
3747,"судьбу с мирным процессом, и вооружённый конфликт с Израилем означал бы"," Контрибуция не была уплачена, и заложников",0
3748,"ним изощрённый спектакль: их кровосмесительное супружество Цицерон описывает, вероятно, со слов","либералы-республиканцы громогласно утверждали, что многоженство и рабство ― отвратительные близнецы остатков",0
3749,"этот вопрос, поскольку вся моя семья - это я и мой сын","либералы-республиканцы громогласно утверждали, что многоженство и рабство ― отвратительные близнецы остатков",0
3750,"жертвой ― это чаще всего просто игра, развлечение, получение удовольствия. ","разнообразная экскурсионная программа и дискотека, детская игровая комната, бары и многое",0
3751,"по их мнению, подняло бы музыкальное искусство на новую высоту. "," Большой меломан, он посетил Володин концерт в",0
3752,"к восстановлению всей инфраструктуры, обеспечивающей судоходство по Северному морскому пути. ","звонил корреспондент журнала ""Панорама полночи"" (Гданьск), кроме того, звонили Толя, Илья",0
3756,"являются естественными, что либерально-капиталистическая экономическая антропология сама собой воспроизведётся после отпадения","Её жали, мяли, стискивали.  Какие-то цыгане толкали локтем в бок.   Наконец",0
3757, 3. Спирин А. С. Современная биология и биологическая безопасность // Вестник РАН,"это неудивительно ― невозможно найти другое вьющееся растение, сочетающее в себе яркость",0
3758, БОТАНИКА Д. В. СЕМЕНОВ Сенсационный кактус,"это неудивительно ― невозможно найти другое вьющееся растение, сочетающее в себе яркость",0
3760," Термин ""религия"" сегодня используется очень широко во", 3…. шариат запрещает делать зубочистки из финиковой,0
3761,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований", 3…. шариат запрещает делать зубочистки из финиковой,0
3762,"Москве под патронатом ОИК конференции «Ислам, мир, развитие и борьба с", 3…. шариат запрещает делать зубочистки из финиковой,0
3767," [shilo83, nick]   Это искусство, коим большая часть девушек уже", Рапопорт Э. М. Геолого-петрографический очерк Баженовского месторождения / Минералогия родингитов Баженовского,0
3768,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований", Рапопорт Э. М. Геолого-петрографический очерк Баженовского месторождения / Минералогия родингитов Баженовского,0
3769," [Gwen, nick]   Литература ― это далеко не только восхваление", Рапопорт Э. М. Геолого-петрографический очерк Баженовского месторождения / Минералогия родингитов Баженовского,0
3773,пару лет проявилась еще одна черта характера будущего премьера ― категорическое нежелание,"ночь.  Он был расторопный и понятливый.  Я только поведу бровями, а",0
3775," [shilo83, nick]   Это искусство, коим большая часть девушек уже"," Экспозиция выглядит, скорее, как художественная инсталляция на тему «Москва ― Петушки",0
3776,"развитие реалистических традиций в мировое изобразительное искусство"" и бывший депутат Верховного"," Экспозиция выглядит, скорее, как художественная инсталляция на тему «Москва ― Петушки",0
3777,Растить в душе побег уныния ― преступление.   (c) ,"находили по отпечатку пальцев.  Назвали: дактилоскопия, наблюдение пальцев.  Она складывалась столетиями",0
3778,"потратили бюджетные деньги по статье ""Правоохранительная деятельность"" органы власти Ленинградской и","находили по отпечатку пальцев.  Назвали: дактилоскопия, наблюдение пальцев.  Она складывалась столетиями",0
3781," Я конечно тоже спорт люблю, но не в таких", Андрей Моисеев.   Гребля на байдарках и каноэ Максим,0
3782,"есть овощи, собираюсь отправить на плавание. ", Андрей Моисеев.   Гребля на байдарках и каноэ Максим,0
3783,Джинн и Данкан Фри ― академическая гребля; американцы Джейсон Лежек и Ян, Андрей Моисеев.   Гребля на байдарках и каноэ Максим,0
3784,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство",участие в которых может рассчитывать безработный. ,0
3785,"констатация факта, что будет осуществляться социальная защита безработных, а оценка её",участие в которых может рассчитывать безработный. ,0
3786,"о том, что такое воздушно-космическая оборона государства, какой облик она должна", Калибр ствола означается в миллиметрах и,0
3788,"ним изощрённый спектакль: их кровосмесительное супружество Цицерон описывает, вероятно, со слов"," Пасынок бедного фермера Джона Лондона, он",0
3789,"этот вопрос, поскольку вся моя семья - это я и мой сын"," Пасынок бедного фермера Джона Лондона, он",0
3790,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований", Монгольский язык ― язык кочевников и воинов,0
3791,"к восстановлению всей инфраструктуры, обеспечивающей судоходство по Северному морскому пути. ",и ремонтировался практически весь подводный атомный флот нашей страны. ,0
3792,так долго — выхода на заслуженный отдых. ,"хотелось поехать в Италию, на лечебный курорт Сальце Маджиоре, где он",0
3793,меньше всего ведёт морское промышленное рыболовство. ,"дома Романовых, сыну почётного попечителя острога, чья фамилия через день жирным",0
3794,"говорит о том, что российская экономика абсолютно неравномерна. ","признан автоэлектрик центра техобслуживания ""Независимость-Автосервис"" ― Андрей Таболов. ",0
3795,промышленных регионах и городах являются:   автомобильный транспорт;   крупные промышленные предприятия (в,"признан автоэлектрик центра техобслуживания ""Независимость-Автосервис"" ― Андрей Таболов. ",0
3796," Ихтиология, биология, археология и океанология представляют обширное поле деятельности для","назад Чесапикский залив ― узкая, длинная бухта у побережья американских штатов Мэриленд",0
3802,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований","должен быть германистом.  [Elanor]   Да, брутальные германские языки.  :) [agd-ardin]   Я вот только нам",0
3803, 3. Спирин А. С. Современная биология и биологическая безопасность // Вестник РАН,"Глинистая тропинка была ― скользкая рыба налим.   ― Эй, с фонариком!.. ",0
3804,"  ― Здесь, внизу, естественная история, зоология и сравнительная анатомия, ― обратил Алексей","Глинистая тропинка была ― скользкая рыба налим.   ― Эй, с фонариком!.. ",0
3805,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований","случае способности оператора использовать другую модальность обратной связи, например, кинестетическую [6",0
3809,так долго — выхода на заслуженный отдых. ,"можно выделить день ― другой для хобби (ну, или для калыма), да",0
3810, Международная торговля и туризм изменили положение дел,"что у Троицкого собора Троицкий вещевой рынок, там Тургун помогал брату",0
3812,"говорит о том, что российская экономика абсолютно неравномерна. ","подробностям можно судить, что эта компьютерная связь двух редакционных дам ничем",0
3813," [misslorens, nick]   Первым камнем преткновения является компьютер и неумение подавляющего большинства «людей","подробностям можно судить, что эта компьютерная связь двух редакционных дам ничем",0
3815,"работа предприятий, малое предпринимательство, строительство, сельское хозяйство, уровень жизни и доходы","не насмешливо сказал проходивший мимо пекарь, и мы покорно сели отдыхать",0
3816,интересно всё-же это российская медицина такая перестраховочная или в других," Во-вторых, в многотомнике «Анестезиология» есть вот такая цитата «… заслуживает",0
3817,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство",была и шаль!  ).  Витрина женского ателье одежды.  На переднем плане два,0
3818,"говорит о том, что российская экономика абсолютно неравномерна. ",была и шаль!  ).  Витрина женского ателье одежды.  На переднем плане два,0
3819,"где главными принципами потребления являются мода, новинка, современный комфорт? ",была и шаль!  ).  Витрина женского ателье одежды.  На переднем плане два,0
3820,"их колониального правления, это их правовая система, основанная на общем праве","грозно посмотрел и сказал:   ― Берите академический отпуск.  Вы приехали учиться, а",0
3821, Сфера образования для него всегда была,"грозно посмотрел и сказал:   ― Берите академический отпуск.  Вы приехали учиться, а",0
3822,Кризис 1997 года сильно изменил трудовые отношения. ,"грозно посмотрел и сказал:   ― Берите академический отпуск.  Вы приехали учиться, а",0
3823,"внешней торговли, импортных потоков, транзита транспортная сфера Приморского края в целом", Советский речной транспорт в Великой Отечественной войне,0
3824,промышленных регионах и городах являются:   автомобильный транспорт;   крупные промышленные предприятия (в,"отряды украинских полицейских, подсобные части, автомобильная колонна резерва Управления имперской безопасности",0
3825,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство","Зато сегодня воссоздан весь контекст, гастрономия XVIII века. ",0
3826,"говорит о том, что российская экономика абсолютно неравномерна. ","Зато сегодня воссоздан весь контекст, гастрономия XVIII века. ",0
3827,"являются естественными, что либерально-капиталистическая экономическая антропология сама собой воспроизведётся после отпадения", В большинстве своем кхмеры не любят копаться в прошлом,0
3830,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство","анод-сетка, за которой располагался коллектор генератора. ",0
3836,"эти системы являются человеко-машинными, то измерение количества информации, содержащейся в циркулирующих","управление, УЭ ― «УралАЗ-Энерго», МС ― метрологическая служба. ",0
3839,"о том, что такое воздушно-космическая оборона государства, какой облик она должна"," Так, новая автоматическая винтовка должна была использовать штатный",0
3845,пару лет проявилась еще одна черта характера будущего премьера ― категорическое нежелание,"и недавнему ― должен быть взят честный, правдивый подход. ",0
3846,интересно всё-же это российская медицина такая перестраховочная или в других," Разгадывая эти загадки, французский эпидемиолог Дидье Рауль в 1997 году",0
3847, 3. Спирин А. С. Современная биология и биологическая безопасность // Вестник РАН,"эти задницы давно не стесняются испражняться, и их обслуга с удовольствием",0
3848,"Но генетика ― это прежде всего физиологическая наука, и ее основная задача","эти задницы давно не стесняются испражняться, и их обслуга с удовольствием",0
3849,интересно всё-же это российская медицина такая перестраховочная или в других,одном просвещении найдём мы спасительный антидот для всех бедствий человеческих  ! ,0
3850,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство",одном просвещении найдём мы спасительный антидот для всех бедствий человеческих  ! ,0
3851,"говорит о том, что российская экономика абсолютно неравномерна. ",одном просвещении найдём мы спасительный антидот для всех бедствий человеческих  ! ,0
3852, Наука.  Медицина Фармакология Противоядерная таблетка Лекарство от острой,одном просвещении найдём мы спасительный антидот для всех бедствий человеческих  ! ,0
3853,"их колониального правления, это их правовая система, основанная на общем праве",работы.  Основной версией следствия являлся умышленный поджог.  В его пользу говорила,0
3854,Растить в душе побег уныния ― преступление.   (c) ,работы.  Основной версией следствия являлся умышленный поджог.  В его пользу говорила,0
3855,промышленном объекте и даже лесной пожар. ,работы.  Основной версией следствия являлся умышленный поджог.  В его пользу говорила,0
3856,"где главными принципами потребления являются мода, новинка, современный комфорт? ","рубашка с короткими рукавами, красный галстук-бабочка и точно такой же, как",0
3857,"и драгоценности, рестораны и дорогая одежда. ","рубашка с короткими рукавами, красный галстук-бабочка и точно такой же, как",0
3858,"социальная история науки и техники, филология, искусствоведение, информационное обеспечение гуманитарных исследований"," 1Основными источниками стали учётная документация и послужные списки, сохранившиеся",0
3859,"понятно, что гуманитарные, в частности исторические, науки для Южного научного центра",нем придумывались небылицы.   Смута ― важнейшее событие истории России.  Как в Тридцатилетней,0
3861,"и т. д., и как наука претендует на полное объяснение причин",ведущий автор исследования Жозиан Бруссард.   Вирусология Прививка от ВИЧ ,0
3862, 3. Спирин А. С. Современная биология и биологическая безопасность // Вестник РАН,ведущий автор исследования Жозиан Бруссард.   Вирусология Прививка от ВИЧ ,0
3863,"и прикладную.   Физика ядра, генетика, микробиология ― фундаментальная наука.   Над ней соображения",ведущий автор исследования Жозиан Бруссард.   Вирусология Прививка от ВИЧ ,0
3869,"говорит о том, что российская экономика абсолютно неравномерна. ","Ю.А. Гагарина, был открыт Мемориальный музей космонавтики. ",0
3870,"являются естественными, что либерально-капиталистическая экономическая антропология сама собой воспроизведётся после отпадения","в которую мы спускались, работали сингалы из города. ",0
3871, Но политическая деятельность была Андрею Тимофеевичу не,"иные версии теории ""договора"" (ленинизм, маоизм, национал-социализм и проч.) порождали рьяных",0
3872,"может позавидовать любая сила, любая политическая партия в мире. ","иные версии теории ""договора"" (ленинизм, маоизм, национал-социализм и проч.) порождали рьяных",0
3875,промышленных регионах и городах являются:   автомобильный транспорт;   крупные промышленные предприятия (в,Ирина подняла глаза от письма.  Автомеханик― тоже не профессор.  Рабочий класс,0
3876,промышленных регионах и городах являются:   автомобильный транспорт;   крупные промышленные предприятия (в,"салоне принимали наш родстер Body, внедорожник Next, Hummer Fire или Cardi",0
3877," [shilo83, nick]   Это искусство, коим большая часть девушек уже","все возможные «измы» того времени ― экспрессионизм, сюрреализм, абстракционизм, кубизм, футуризм, ― сочетая",0
3878,"их колониального правления, это их правовая система, основанная на общем праве","смешными словами: «милиционер», «самогонщица», «отделение», «карманник», «карманные часы срезал», «мои дорогие",0
3879,Растить в душе побег уныния ― преступление.   (c) ,"смешными словами: «милиционер», «самогонщица», «отделение», «карманник», «карманные часы срезал», «мои дорогие",0
3880,"о том, что такое воздушно-космическая оборона государства, какой облик она должна",спиною лукаво щурился на портрете генералиссимус. ,0
3881,"судьбу с мирным процессом, и вооружённый конфликт с Израилем означал бы",спиною лукаво щурился на портрете генералиссимус. ,0
3882,"формированиях, где федеральным законом предусмотрена военная служба. ",спиною лукаво щурился на портрете генералиссимус. ,0
3883,"их колониального правления, это их правовая система, основанная на общем праве", Судьба посылала предательство и братоубийство ― Хадне приняла их с готовностью,0
3884,Растить в душе побег уныния ― преступление.   (c) , Судьба посылала предательство и братоубийство ― Хадне приняла их с готовностью,0
3885," Я конечно тоже спорт люблю, но не в таких"," По его мнению, произвольный танец учеников Александра Свинина и",0
3892,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство","да Слава осадил Артюху: ""Здесь служебное помещение, а не случной пункт",0
3893,"говорит о том, что российская экономика абсолютно неравномерна. ","да Слава осадил Артюху: ""Здесь служебное помещение, а не случной пункт",0
3894,"которыми связано использование водных ресурсов, ― промышленность, сельское хозяйство и коммунальное хозяйство","творится на рынках.  И, наконец, металлургическое сырье.  За 1-й квартал",0
3895,"говорит о том, что российская экономика абсолютно неравномерна. ","творится на рынках.  И, наконец, металлургическое сырье.  За 1-й квартал",0
